,PSMs,F1.126.DMSO,F1.127N.DMSO,F1.127C.DMSO,F1.128N.MLN4924,F1.128C.MLN4924,F1.129N.MLN4924,F1.129C.CSN5i.R,F1.130N.CSN5i.R,F1.130C.CSN5i.R
FOXO3,12,-1.11395161680959,-1.04165224832736,-0.723214934598971,-1.04666373029286,-1.16012219225946,-1.24782461727167,-1.02574667062139,-1.01792190799726,-1.08418759300079
HMBS,23,1.0926266242387,1.16319343767808,1.34042520650572,1.2378528230751,0.669616317657423,0.915519305485782,1.25032386265702,1.23519702897145,1.2180983327054
N4BP2L2,17,-0.289334949483434,-0.170366780537114,0.0257641611739192,-0.178409662451823,-0.455822787013581,-0.285929222297169,-0.146646103973604,0.0332833075694747,-0.212248001481466
THUMPD1,20,0.773399371354087,1.09408938425197,0.623924159102737,1.14014651491341,0.577717905257209,0.843081548834267,1.03049112974855,1.02317462126062,1.33696399669274
WIPF2,24,-0.728713703145331,-0.327927802617632,-0.700454687660178,-0.241596602878763,-0.902030836098497,-0.593263727153699,-0.322668766729544,-0.303714034528481,-0.296757389095276
ADCK4; COQ8B,16,-0.0213423227185707,0.0397073504315681,-0.0307534707183841,-0.343699610736225,-0.141513703199841,-0.267369798542459,-0.0214620652718427,0.0672140052633221,-0.198060269900271
H2AFY2,18,0.860448254561168,0.406745524864325,0.446204579075628,0.539982195404468,1.78072825426563,0.837855947614056,0.599170407774869,0.454298771908505,0.455527014376967
CHMP4B,23,1.19954552380554,1.40880872870669,1.60546091542656,1.24496597434952,0.979174613313521,0.995107570223643,1.22754221569837,1.32636183805451,1.05101957257112
RSRC2,27,1.06002757619153,1.15763194613253,1.49967181432185,1.08778356994035,0.835947215153826,1.01192980040088,1.1318066034466,1.36282082199472,0.914592575151037
PRDX2,45,1.8366734257701,2.13467571845052,2.22678393534187,2.01240681071021,1.67408940353093,1.75330433570749,2.01895667498214,2.00286400241558,1.80655045643033
NUDCD2,21,0.681378350282266,0.561430208376759,0.958375364270783,-0.309445497120516,0.295225476866749,0.293171039391327,0.239412328333474,0.125185192442752,-0.449844099851708
GTF3C5,20,0.504374939527795,0.385076522719425,0.336161220160481,0.467530401056177,1.04047756978533,0.717889337955874,0.560992976560216,0.47155768347972,0.57731349768747
RRAS2,25,0.570137856718047,0.601593396146928,0.56651639794995,0.622537821635207,0.939009685503708,0.726988006384634,0.666390567656089,0.714614936370619,0.596762074795297
EEF2K; LOC101930123,18,0.308559383146003,0.448963833874071,0.576994117485302,0.470402316181355,0.0711825852158228,0.321341943896419,0.356417910994461,0.43394405567933,0.239690090076355
FAM98A,18,0.191209982805606,0.23491589000383,-0.128725322815979,0.289844783585115,0.750233406148135,0.462723029729126,0.462493880345022,0.386298156122105,0.411064742843644
CHEK1,18,1.0276493973194,1.21392838000767,0.94704888585809,1.35452962944741,1.50436489351731,1.32051876970948,1.26329070972468,1.19441290002935,1.23212071563911
ZSCAN18,17,-0.735495106282899,-0.735445546922362,-0.358076199392027,-1.01480383105868,-0.524616121830435,-0.431012102028918,-0.917854317132599,-0.936050012058573,-1.58737904494002
STARD4,17,0.615711601272009,0.647455803267963,0.971142117163945,1.37444065311558,0.870284166771881,1.18607508059882,0.890822134266134,1.06348309633836,0.692393362594366
CARKD; NAXD,14,0.491953662770651,0.558335623232944,0.830965706213961,0.579737898866849,0.16243380485351,0.364311425566573,0.575896348598102,0.708954088428868,0.471542294927454
GGCT,23,1.06815456513801,1.04065012529051,1.3191221624645,1.10072091300522,0.800081505260945,0.919221457137356,1.1231508243811,1.14611711615113,1.04851937835595
MLLT10,24,-0.401893503069783,-0.399384014085706,-0.0865197564398787,-0.197801484999077,-0.547024543715064,-0.390551114618047,-0.122509958935169,0.0645333900444438,-0.285218018821045
STXBP3,19,0.905676383124062,1.05460850662289,0.722251834033013,1.09414739102922,1.03461016506993,1.07190406067951,1.06564024251833,1.11062686986785,1.43682745615257
CDK5RAP1,16,-0.324827392387744,-0.365783043587991,-0.538576793164211,-0.285147428381112,-0.205231443813025,-0.305365701761579,-0.261713523055068,-0.329695554148744,0.0897420410824648
NDUFAF2,22,1.23808541371234,1.6273671342881,1.77062762283541,1.37758224081437,1.14261333873175,1.16751809156233,1.3936187939902,1.71650933402397,1.19477227771622
AP3M1,18,0.647686555702743,0.492902168614039,0.409786915999925,0.570845013653006,1.11010920286899,0.686415243603175,0.746254366148946,0.496848880755124,0.777522209798789
THNSL1,16,0.351481354932792,0.328981960648498,0.424053817818603,0.227138671843647,0.0240870351890958,0.223457082423806,0.364050296753126,0.426973844903836,0.340056786741654
ARHGAP29,19,-0.0146388565843516,-0.249910221967539,-0.314221909802601,0.132216923827682,0.416291646063284,0.163759519353759,0.0235030750840917,-0.116840121645369,0.163791259162833
RRM2B,18,0.69664076137478,0.345232764975073,0.353798413811347,0.622206768823711,0.873629516283483,0.794288560835549,0.545699932121153,0.389840572708936,0.711975999469956
LATS2,14,-0.647999845526385,-0.638164856815218,-0.776187842260821,-0.254305521784461,-0.236343868100763,-0.302572978417041,-0.128350585967549,-0.18177641716863,0.0427245194814319
USP39,27,0.922889165100583,0.765736212688084,0.56230391013896,1.00954926182075,1.50990863457165,1.14625921929761,0.95645826047595,0.836784264861455,1.08925558451423
ATP6V0A1,18,-0.00198744976694698,-0.202552011190308,-0.134631292113669,-0.109383109549547,0.348697453339996,0.054236478940382,-0.0231975340735513,-0.156265601535946,0.0746396995581939
FAM114A1,15,0.674204866184926,0.489006938327694,1.01507507638101,0.245137979719729,0.0183506656399501,0.32043642645208,0.387753377152864,0.250557605754292,0.0461819480827561
UBE3C,14,-0.409934079919328,-0.749181969519503,-0.84359515562395,-0.54475800905737,0.362971584322114,-0.180671572974505,-0.405197975221888,-0.613608510865351,-0.254432700480713
PRKAG1,18,0.704381143019431,0.561352924592576,0.500645850022641,0.703192980847147,1.00690893609179,0.815827871181023,0.759840884123292,0.690325810139765,0.890100938718362
MAP3K2,17,0.427042095086167,0.770958765065487,0.673437379799706,0.768071642906749,0.0882774536100008,0.532629076027483,0.66150128997478,0.764587191668669,0.734756418135069
RPAP1,15,-0.210615813633295,-0.365636092221335,-0.302502868630071,-0.342535990529935,0.0973125620055608,-0.130958044673159,-0.239755508365084,-0.407979171208073,-0.135697941330367
NUDCD3,15,0.852281574445204,0.963094137965184,1.06477084473119,0.668279444632383,0.382197466383104,0.697427021582959,0.303584622247671,0.264131929691128,0.132130313925977
PFDN5,37,2.04251046144474,2.12419756206665,2.29149276765316,2.03799730310398,1.63477856470822,1.81123511378844,1.98378945550591,1.88510975683791,1.85380737894213
CASC4,20,0.814321058411185,0.808430043056699,1.06075650605723,0.46598161396069,0.683431732232828,0.645391661613543,0.53315876836349,0.182099943200706,0.622167733471729
PODXL,24,1.23799185675625,0.989929010412757,1.71172076756274,0.310374644026329,0.983089663316903,0.990301941080519,0.812488499894499,0.769748127412541,0.249301943595217
SPAG7,22,1.47795962598815,1.53546310201165,1.85719178751104,1.56248373489936,1.27773854888603,1.34043073462784,1.54057906591102,1.63078779318682,1.45716170147627
PLK1,14,0.163597284720577,0.129602534199428,-0.184675069034602,0.384782035727874,0.972131336309401,0.54508570400299,0.265709072041702,0.141202942632336,0.438313698213431
NDUFAF3,20,0.957506306757757,0.970621107386702,1.19720506544183,0.858485260078057,0.544521326295358,0.708040695607812,0.805791735387537,1.05939133666257,0.570978423068008
TMEM165,20,0.0107730318015467,-0.0470622140603929,-0.0241602354610819,0.012027815697337,0.100498975629721,0.0655804182595059,0.018113174515193,-0.000976278190455204,0.0766043322370482
TDP1,16,1.1343403611412,0.948453331486007,0.91893947361976,0.981071233919963,1.36183952294533,1.16091115704473,1.08885602930106,0.976509028528069,1.16768766604824
POLR2G,18,0.85856305412146,1.00535049859775,1.10715050193789,1.12269969269125,0.625472600637394,0.930055398643661,0.917785768621396,1.11011833151467,0.788884177027654
RCCD1,14,0.0347759646660037,0.0598698224344627,0.317152350257246,0.119325623624464,-0.233391034287402,-0.0632144710303049,0.0764307505340707,0.0904306868424225,0.161941913322359
GLUL,19,-0.000551767363356603,0.0165557335282909,0.245599089232211,0.819108355429757,0.495671047400483,0.677634904175695,1.08676574913249,1.18650184404279,1.06070156899421
CYB5R1,22,0.816452904224379,0.742952251786921,0.631522205147503,0.839187543244519,1.23185340015615,0.921557629925919,0.798539862333172,0.805576206548167,0.798042069583413
SLC27A4,16,0.513988290433538,0.290615778419197,0.207408926829824,0.466645583462732,0.988512477892858,0.641178257020812,0.506381833993681,0.394209984620693,0.572680809604288
BRPF3,15,-1.11777776204146,-0.958186120412087,-1.34828272917747,-1.34344094734855,-1.03618097450522,-1.00046271536343,-1.04019938359454,-1.02311903101332,-1.05163606076574
DENR,20,1.12313823780761,1.45321846714156,1.38252379482855,1.53482049028869,1.15632258517661,1.154874285273,1.46521960962744,1.46131574176618,1.43737966766671
CHTF8,19,-0.682293023080264,-0.407681023125223,-0.363306147692271,-0.679142512098069,-0.918061993727086,-0.776630991508085,-0.485700258887826,-0.424420782063759,-0.641434715510121
RBPJ,19,0.61959484218735,0.781612889296991,0.319650191399502,0.686443627176134,0.799504957660702,0.652343158054656,0.735073270218168,0.713350621229512,1.01601448618921
DCAF7,18,0.637792458643954,0.638911991706753,0.895819070670282,0.955019694683312,0.651967286933312,0.767840505307239,0.953166984257695,1.07719327560951,0.838226434594132
TOE1,15,-0.600047287311652,-0.579214369862353,-0.907999123122417,-0.400148628353264,-0.193362085820461,-0.411733652929609,-0.616868832463178,-0.599122007428507,-0.365184144830728
PRKACA,20,-0.705676529149857,-0.95376135067802,-0.907324914040489,-0.763487509568474,-0.328870101115211,-0.656202887538704,-0.691255650558169,-0.808575373057458,-0.525805691382947
CPNE1,27,1.39442289160263,1.465535976232,1.64984787687311,1.46627674924344,1.00050184190173,1.28238952230411,1.50252714970983,1.51057234360198,1.44563757626215
BCL2L13,15,0.472443076326556,0.269482860322558,0.738426362267605,-0.50053961958376,0.158212637903889,0.184718696681593,-0.0780594691080694,-0.301457119471207,-0.553560328418744
NPM3,24,0.882820742443737,0.909033309163869,1.13806972275591,0.982877344374256,0.740053720159896,0.862948912310463,0.946147991698256,1.0718641141752,0.730949924010169
MEF2D,14,-0.376603965627446,-0.105494481029124,-0.28853526613895,-0.216036141359554,-0.599133542199844,-0.391764766637838,-0.122758015167019,-0.0719089469128882,-0.0359853693621019
MIER1,16,0.788106786742885,0.341817249607825,0.963544775740925,-0.0896176107883999,0.330933173864157,0.49233637007945,0.253337600761633,0.19398638264534,-0.028575154743919
MINPP1,16,0.405461418987821,0.440500780760733,0.29379110444707,0.322325547881398,0.381889395692014,0.353567731618616,0.388536811894292,0.416409273691302,0.464640827145782
C5orf51,15,-0.300842454634537,-0.32036057885875,-0.2558406874469,-0.342665235326518,-0.203612387084188,-0.11762093591037,-0.292357451550929,-0.427698890815412,-0.237925868242188
ASPM,19,-0.243286875975089,-0.423807488024925,-0.420518545825178,-0.295993404592904,0.394848395466992,-0.0233754605610255,-0.315279059662156,-0.422293998718738,-0.365184144830728
RQCD1; CNOT9,18,0.823141465322925,0.743905964663869,0.720217207870013,0.665133309426043,0.900815660287362,0.810678309309067,0.692989366300747,0.632638083834387,0.757114660980156
HM13,28,1.32190606470112,1.14680481937448,1.19249533099396,1.12190374882518,1.48373399751526,1.25369861855312,1.28645341839423,1.19067659053556,1.39217043109117
TRIM11,17,-0.374599824545827,-0.274944102110442,-0.176528830332963,0.0837978903572889,-0.382944585233297,-0.124778507383718,-0.00296498516827448,0.0378062393784013,-0.00865149047448632
C17orf75,17,0.376515674071257,0.28678788446172,0.316767682866381,0.335228939283214,0.321245515722048,0.413391424567298,0.405493605087033,0.368832355872645,0.441451006835416
RBM4,30,-1.09402915926886,-1.18338793135999,-0.974000508095457,-1.15461586523889,-1.31806899089926,-1.27021913920851,-1.12387479631495,-1.06436325288746,-1.32140969934035
RSPRY1,14,-0.495547276671626,-0.711717094636734,-0.711789927816229,-0.724062029677897,-0.219184115823269,-0.459855762532866,-0.643493107906988,-0.775831053453006,-0.559650513526529
ELF1,18,-0.678049799312925,-0.278536334483817,-0.289852729105855,-0.535421103739401,-0.749296452382527,-0.695794270968888,-0.335405035394624,-0.135881921990061,-0.458826991654202
PDXK,20,0.181999506383622,0.372181524822649,0.489255198376515,0.481468174471182,-0.0959625986665493,0.203950122523795,0.47942537864026,0.400785592082084,0.509688964866747
SARNP,30,1.43620469149692,1.63513515697564,1.83627603990814,1.50675990107431,1.12849714917647,1.22508548108094,1.44062655743475,1.50409255308175,1.29576772850327
SLIRP,39,1.66233190883133,1.96476045596546,2.0426396901292,1.90473157284842,1.48498952880433,1.67512558894415,1.79749153490368,2.07935985347365,1.60374225900155
KIAA1549L,17,0.225966196788496,0.488194106574326,0.413029535924785,0.232700876481507,0.189266324980757,0.181004727551958,0.258489407069925,0.263827145694878,0.313924445158035
CLGN,16,1.02032426619367,0.871750385182876,1.23138322915536,0.788278618518635,0.926179101228238,0.973538335785227,0.77895501842929,0.729038678394577,0.713028882267233
STAMBPL1,17,0.197285715410892,0.52258004646936,0.45758995688748,0.46406176153984,-0.0393749444773359,0.22284045195884,0.39876934952048,0.507185884908404,0.390855183447076
USP6NL,14,-0.216116674809619,-0.254800718314611,-0.131609665007149,-0.434861557916031,-0.350078182674221,-0.421753838587104,-0.422041621665509,-0.411869150082204,-0.415381701689297
PPP2R5C,19,-0.569105798269531,-0.76440590137509,-0.803526550851331,-0.726589674500531,-0.0955335762737093,-0.455760203403765,-0.58901236931486,-0.807080462808058,-0.516232802767759
ISY1-RAB43; RAB43; ISY1,22,1.11154209311781,1.15732518554433,1.47497543049212,0.813087710110342,0.894134509077727,0.855466743041051,0.941588025742522,0.676500383282779,0.595925222637481
GSTK1,22,1.47669149676741,1.72753759868653,1.68618763472201,1.37463720289598,1.25251611120072,1.29509983242082,1.64764251093477,1.7522554651908,1.39514722735244
RRP9,24,0.743329226839746,1.02235048810513,0.744230830463184,1.05974756731066,0.701628294978695,0.914101262461321,1.06759828321369,1.15002544400461,1.20922109693696
ZNF131,14,-0.134153044302584,-0.0532023560940615,0.0157269544528429,-0.151782272308305,-0.526638929429968,-0.196962790456443,-0.193426457309611,-0.0933534120099733,-0.114374465255926
RNF114,23,0.195937762124601,0.352843586565342,0.534122496548818,0.400619776891244,0.0518508267984927,0.226448401423887,0.285659252885795,0.457944750159683,0.165125425043549
MARK3,16,-0.575833191372558,-0.542871675085729,-0.666403233992749,-0.359958799202156,0.0768082496200613,-0.205830028210665,-0.231439467066965,-0.334917707342395,-0.257316855457045
APAF1,14,-0.185302504524477,-0.492904629869191,-0.536316469046344,-0.191153377731357,0.401626450991039,-0.0159746027500738,-0.132215896284361,-0.339541239899843,0.104580952228224
HSP90AB4P,47,0.325564764383971,-0.327212215558227,-0.35041937725366,-0.577236934549408,-0.763709110119972,-0.229504819228136,-0.228767066486414,-0.41089567161012,-0.0488968032506403
ATP1B1,20,1.5823487932822,1.49711016700491,1.60151869240061,1.6592722219335,1.51764126793018,1.60123685128763,1.5745965199231,1.64400257453878,1.6205227842964
ARPC5,21,0.73824500829387,0.956644624887325,1.11336543691469,0.577349047868953,0.344988216487966,0.533481816693167,0.814303618585736,0.626882591435328,0.5961535031898
SUN2,13,-0.267919656318275,-0.357430613846287,-0.564916893873402,0.0785951645232696,0.398355635957678,0.144260221547331,-0.26444771328099,-0.358497764112871,-0.114748043016649
MCU,19,1.13845618320533,1.03715321929912,0.899420022900337,1.09194954420968,1.42943113826409,1.24890410059905,1.05356146440475,1.07464700211263,1.20258960932586
CEP78,17,-0.344026510407463,-0.23600884782071,-0.727175664721216,-0.207772584451906,0.253484687968143,-0.1168402265808,-0.146898345436068,-0.331690028389039,-0.109650834329736
PHF6,21,0.266065606312921,0.722984547869864,0.0150158001297562,1.06754962805291,0.0935548076094328,0.523000850830035,0.705618202831539,0.728302496799335,0.963011919352613
RNPC3,15,0.34879791454869,0.534282339396922,0.749798332582978,0.289844783585115,0.0684093661743894,0.256197538466287,0.454036192223748,0.61904033140846,0.207777729863473
ERCC5,14,-0.187060051780865,-0.330506858894495,-0.255554637076004,-0.452885082288438,-0.0596298243492956,-0.188969999702911,0.0618798868972643,-0.134943932333073,-0.386977986685631
