,PSMs,F1.126.DMSO,F1.127N.DMSO,F1.127C.DMSO,F1.128N.MLN4924,F1.128C.MLN4924,F1.129N.MLN4924,F1.129C.CSN5i.R,F1.130N.CSN5i.R,F1.130C.CSN5i.R
CLASP1,44,1.41500003787015,1.23108366810554,1.46164621181532,1.39371396665982,2.03089191727581,1.51970685812073,1.74396764937284,1.50413253330526,2.19114427366704
MLLT4; AFDN,39,-2.32763342145637,-2.56994337215028,-2.35312271649096,-2.48119967291779,-2.27532285662736,-2.46782415524356,-2.50439468581095,-2.41188359080587,-2.23578800911678
STAU1,75,2.4510706800546,2.48953394827405,2.44932478705431,2.32720283120755,2.20364282778287,2.35567314487261,2.30396323457742,2.4006146345277,2.2858482367204
HLTF,42,1.63724795608901,1.44839029326423,1.59286151559368,1.64626573119466,2.14575869031156,1.72639827083608,1.74726801873424,1.60120192298426,2.1658415518927
DAK; TKFC,45,2.06618759191278,2.05713710487362,2.10480306956555,1.80541421013436,1.82150323034625,1.81943295441699,2.03921741152267,1.97329792431372,1.95956481305862
ANLN,47,1.97765091731112,1.76559672031642,1.89056633962341,1.9359758314705,2.25244633334403,2.04434814065207,1.9042767162118,1.86645950101658,2.07677891714826
KMT2A; MLL,49,1.24549642120195,1.26700814629557,1.30547898969263,1.36736315175562,1.52234787074293,1.35507848881503,1.36894723848516,1.38887600021857,1.51697123149032
OLA1,93,3.45093366026734,3.56179169012332,3.4828344816666,3.27555828584559,2.97547526422183,3.21039898713726,3.28128528560329,3.34593010840721,3.10592165064742
IRS1,50,1.757083537383,1.71379002635135,1.74643923541882,1.70753025119794,1.54242623686849,1.71578372375692,1.54464917986775,1.63219445996968,1.53364691253006
TBC1D4,38,1.3572157308106,1.22364584250643,1.28384256123432,1.18472234177024,1.51605260728607,1.25484590628771,1.44665297415334,1.33383325082568,1.70600661277433
WNK1,48,1.62796952095096,1.59021951830226,1.55733734909375,1.37447476488654,1.29051868868645,1.41838107072354,1.47908869850465,1.52266701476161,1.41969673165588
PGM1,59,2.49835164383444,2.48166007819401,2.44161981976885,2.33821449667736,2.19867657488952,2.23326288872204,2.40409251192529,2.46064851932512,2.36074173047847
EIF3L,72,2.68243885188535,2.42635131922744,2.66620975975427,2.56792896420719,3.09294199186811,2.64715118481103,2.87567332858466,2.69845348693011,3.24077853408378
PSAT1,115,3.25299750679993,3.20774238512339,3.29555017423833,3.09579381007733,3.05436424335913,3.09501491521773,3.18090201039098,3.18260740174219,3.01967514455124
SNW1,52,2.23452144392625,2.3017749539015,2.30728824661361,2.37160047649375,2.1587608878026,2.30657082065438,2.17259231133992,2.32094789212682,2.07798246693099
ZC3H14,50,0.217417605921156,0.0971415004014897,0.173931206202198,0.321022758134841,-0.293867632850207,0.0461175951349926,-0.0690502032117468,0.178284069046549,-0.312876997209905
MTA2,51,1.44788846494536,1.44033974918113,1.63191975647098,1.70350199946721,2.39761088640987,1.94091306789491,2.01124193796537,1.7892778596582,2.39836983809334
MAP1B,39,1.46155511105149,1.48035196751806,1.49388840591844,1.43684151203882,1.34458649534952,1.48240250495084,1.39376600623214,1.48885230176936,1.29141016579753
TFG,108,2.41971253169448,2.47424856873454,2.41055587645948,2.28726878088666,1.93025194664882,2.25395303102945,2.20630525366145,2.37546830660411,2.05396327780505
SUGP1,56,1.96204413724632,2.05172741476333,1.99288473181086,1.99370928233845,1.64506239533556,1.94936862132863,1.77544588084601,1.95108476807215,1.62918858307589
FAM49B,61,1.70665060614036,1.57935735076133,1.65150146770607,1.54194539347741,1.71886464215905,1.58303409566491,1.67376960153728,1.62161902014407,1.76353893510199
DDX27,51,1.69965570739071,1.73664255575082,1.86342968291868,1.90278767413882,2.44109186398306,2.07695321822082,2.16104705720369,2.04991633759592,2.45361315486723
MED1,47,1.73032725384247,1.76187448812003,1.74597929501869,1.81664664557725,1.6004795206441,1.79210309257258,1.68992780965995,1.84988283010278,1.53548792367885
EZH2,43,1.4097082172945,1.39609440428222,1.43164440982281,1.46672530068231,1.4146850292566,1.52711671026443,1.41805604056698,1.51354394244502,1.31283264454065
RPLP0,153,4.21147686062931,4.5000115529674,4.3639880752809,4.18001077465477,3.91175059169289,4.19620921504163,4.22967083081292,4.28192241884285,4.06918850791526
PUM1,51,1.65105467313981,1.62669641742773,1.56684770616155,1.45260765571339,1.4127802016685,1.45280490132707,1.56664372061856,1.53725752446595,1.44929488708993
TONSL,45,1.88169796271393,2.00245566710696,1.92648659608479,1.93628100228938,1.79542389973803,1.94865931234338,1.93224769943421,1.98291482147665,1.74509519281651
TAF15,129,2.13657691980418,2.13676922130692,2.08929511163802,2.01784441910455,1.63910046382183,2.01791827954982,1.8262655589765,1.88488338405177,1.54396128635301
RBM39,60,2.54053091995401,2.7973792085109,2.643078313472,2.68350843958534,2.27865601898275,2.51991909718561,2.44643925738517,2.5577057769788,2.23383018634455
HSPBP1,76,2.26164768546223,2.34846492370859,2.31871510190549,2.03497221209905,1.91739686213255,2.06092512303548,2.13084243626372,2.18519519623135,2.0316508919966
POLA1,45,1.45337066883998,1.25505398414182,1.40997533842867,1.40676611539696,1.93777791339972,1.54505947414125,1.69200252699255,1.55670687280626,2.01352398822366
FAM129B,50,2.02422007464208,1.93250791297024,1.94423710852458,1.6546356736863,1.77472655032294,1.69666625430946,1.88240362143467,1.90604112503427,1.79944195484872
PRMT5,65,2.13991263236744,1.9274216364493,2.13124788759902,1.95733377319459,2.33271423008885,2.03056078413455,2.24078965460698,2.10736424104221,2.45106090256522
SEC24C,53,1.83961465463781,1.69803400232324,1.82544826312986,1.63305440323271,1.85173561556429,1.70844647497899,1.93423047123711,1.83366338829909,2.01829655386737
ERP29,138,3.55089861899844,3.69120042783281,3.59373084005756,3.63171245978898,3.15575859695481,3.52286069666794,3.41917275143532,3.55595724053337,3.11620965219822
RABEP1,51,1.88907956768034,1.87807144957484,1.94688094857307,1.79459866273343,1.52107136662483,1.6979799279334,1.73270710754248,1.7173994261391,1.51030010593989
SET,102,2.65391451623478,3.01783089299388,2.63366121057808,2.64733793371401,2.35927700550367,2.6140826016835,2.5592505762192,2.67271351020417,2.38632453315023
MORC3,49,1.73465615388118,1.67455657996041,1.73961709777659,1.69649294094785,1.77150946979408,1.76370790736266,1.79462970181927,1.83741552316019,1.74660967441778
HOOK1,49,2.09305789470374,2.13248357370577,2.0719314926998,1.93421984543939,1.69415828532264,1.94652929057005,1.89279352641995,1.98605129571126,1.74137797992772
HEATR2; DNAAF5,49,2.47870031379221,2.26174645737045,2.36922385486138,2.20462013984198,2.55964891713162,2.2788097056593,2.40963933918222,2.24264029227987,2.76357633532859
POLDIP3,54,1.82784435008901,1.91227821012727,1.87735582619641,1.96774606225444,2.15604329257308,2.0634026038903,1.95233018711513,1.89651027068261,2.19901999274154
ANKFY1,42,1.15513143235526,1.04554913059841,1.11374328012049,0.897311950335942,1.18646438542478,1.0412463635823,1.28035632223725,1.08867276121763,1.37358983742427
ENO2,132,0.784483974634918,0.909065828262099,0.850566266167084,0.739794787998337,0.309867108822829,0.650886790703087,0.679963780946487,0.798602921278471,0.409502984397177
INF2,42,1.45183775046773,1.38150643422171,1.4794629870762,1.46037353649989,1.76546840564351,1.53784624525864,1.70867194325341,1.65436124977425,1.87505775957151
PPME1,71,2.42312507753961,2.47161766700154,2.50044761267454,2.25674368817225,2.07210680621696,2.2312552325155,2.2893808530486,2.34454813953917,2.15584567192364
ACADVL,47,2.14683172096209,1.96610952808993,2.05776995527607,2.09490564034637,2.33159442948084,2.12266900411211,2.29651262472548,2.18691781738035,2.4103154068873
CNN3,99,-1.31043602376083,-0.931501180172695,-1.35865180362323,-1.3759155545802,-2.18025274723704,-1.68154499520991,-1.87869839397809,-1.68994438578225,-2.24539000822808
PTPRF,44,0.582362869339041,0.69361214441372,0.70879509533299,1.29841025865691,1.16449525289315,1.27786879710127,0.937503702387067,1.00391416484516,0.829265237201648
LSG1,61,2.2936621944441,2.33866964557913,2.32396340447613,2.35171894032994,2.18305368396093,2.31430054851106,2.29728312103743,2.36833795160716,2.10780837457926
ACTR3,86,2.57735037370923,2.55628662369644,2.61338037152096,2.45862188756602,2.27958540342743,2.4436604791719,2.51860859172185,2.53787633266595,2.3869073421294
AFG3L2,50,2.28076884287929,2.21193176827564,2.21757909110503,2.25215466769604,2.39830630293204,2.33489390513081,2.32800237190068,2.30860586801711,2.47779656342383
PDXDC1; LOC102724985,43,1.91076135509,1.86656358445604,1.92656777634764,1.71217115480565,1.66813456130432,1.69947980595376,1.89796055347011,1.8988769975921,1.72963256528103
MYL12B; MYL12A,162,0.865505194904967,1.08010393705351,1.03686529375186,0.821693497892106,0.617578191759149,0.94652929057005,0.816376144900888,0.940997432410407,0.669346997420648
ADSS,53,2.0929876512565,2.19356645261411,2.13307818310474,1.94752718090916,1.62280585186583,1.90341750551124,1.91319687311134,2.03141948508233,1.67293569371515
NCOR2,40,1.63377553203704,1.71994225333295,1.63062474271018,1.74485596250925,1.56194255043013,1.74258435144893,1.60745502942962,1.72136696398756,1.53285718801027
TNPO3,41,1.38800118264985,1.40778653742198,1.36251864548959,1.34684893397896,1.70258521555167,1.39716374148738,1.50610217868351,1.31741363766194,1.91284666103554
AGL,37,1.1373945424052,0.937942905552235,1.13230411067929,1.0205812983415,1.61978162103953,1.1010565093888,1.42761538309351,1.17409249607493,1.75212407953899
BICD2,40,1.66510855022386,1.82308866884216,1.6956127777717,1.51665914884836,1.3880012945403,1.55896557630377,1.59863469734619,1.63345831904384,1.44174173676613
PYCR1,115,3.1472038678435,3.25561287753917,3.12747438191237,3.20626596824491,2.75058932850067,3.11038888268338,3.07401151053739,3.21585683963804,2.58364971407816
METTL13,43,1.70793544913702,1.54126166473032,1.67758964034435,1.40113941556512,1.61316121152857,1.44667785244765,1.71036394096451,1.65384235071427,1.69968737604879
TOPBP1,43,1.89198936873802,1.72283837707757,1.81575075790707,1.83632025172007,2.11504339593123,1.95463809962892,1.98984348584182,1.95445969221697,2.04334321656956
CDC40,50,1.67405800782199,1.75090020910972,1.6334125600818,1.71937064596935,1.58279932772614,1.6752926035169,1.63369087643317,1.65030887888669,1.48946660252273
RANBP3,56,1.71780882044106,1.86000148198664,1.7772860867311,1.66893771472671,1.41373292983667,1.70107171963847,1.62550201291712,1.72956495875718,1.43527623327962
ISYNA1,57,2.38668373130701,2.48968398675797,2.43290225839056,2.24379582671117,1.85524648860755,2.18288410990804,2.189547255895,2.29469356116186,1.944401557043
OSBP,44,1.64541372308479,1.40120808279832,1.67536914364071,1.44726433463908,1.87667170619265,1.54380758741213,1.88682060166525,1.71570991293013,2.10586265074798
OSBPL8,47,1.36526474767211,1.17160154932048,1.31232970209057,1.41061491728566,2.00007048367204,1.45513747263696,1.71640330356263,1.55392850457691,2.07942540258142
MET,49,1.80932295331919,1.74320180073979,1.79757899956873,1.82078471358433,1.97174235961017,1.86684157153984,1.98035324686904,1.99263219452512,2.04599019475149
CYB5R3,65,1.57654675578516,1.53274388328862,1.60336056141454,1.59296900938312,1.80344271773502,1.64865629343894,1.72488665055491,1.64812210912529,1.7888968550662
TRMT10C,52,2.12720940327499,1.88264901568138,2.01717879584931,2.0109069821779,2.31887990797174,2.05837032328711,2.18141576781137,2.10349326951899,2.27192775434037
MEPCE,55,1.97871580535296,2.11079723803322,2.03528516498626,2.01365704127767,1.80570260413529,2.04626495176051,1.8395910137722,1.97071699935222,1.73444907104382
CDCP1,63,2.30146484857705,2.26309293771411,2.25588037167238,2.39354728708701,2.27790045302605,2.35460258742826,2.37945227770244,2.44765493763177,2.32732761379782
NFKB1,52,2.38450443324776,2.46033146175531,2.43164440982281,2.34902814541027,2.29925187529905,2.33356634560516,2.28783097805188,2.30827617697135,2.19940712268795
DYNC1LI1,53,2.69410936222085,2.74160678118441,2.71829861570065,2.51103619397498,2.25605122605403,2.42644179190192,2.52702112703782,2.64059934852976,2.32108974521596
NXN,50,2.08290746020539,2.19344363870062,2.08602805557361,1.92425432466068,1.60066545891487,1.86525550421522,1.92129347520581,1.9494789091655,1.66998564065413
EIF3H,81,2.86414755778049,2.73685325121377,2.85389960729834,2.61953095913296,2.73127325625489,2.65345244315906,2.85545296903624,2.81168783254363,2.79980672313488
CROCC,43,1.04760537103468,1.11942043250082,1.06913970023346,1.03632515046611,0.824372045999475,1.04420058810366,0.996354811007123,1.03421316359126,0.792787007109956
ELAVL1,84,2.78978082355313,2.76902095413756,2.75368689990834,2.75566044223561,2.75765205604294,2.75948989142393,2.81749209419387,2.86641471281854,2.70058623931798
PSMD3,68,2.44623973324229,2.26098484700854,2.37494647718685,2.33520912173722,2.86041918660845,2.36834038822395,2.61968516305155,2.40801846572417,2.98762941762043
NXF1,47,1.99534735136233,1.94459852804919,1.97211268794577,1.94631559566819,2.2461605872694,2.07124414631652,2.17052356025464,2.12835884371487,2.25792474409247
PDHB,90,2.55717532062146,2.69954818872601,2.60249702193855,2.66687038822014,2.31231009232576,2.57850715209336,2.50394729397983,2.6634634568815,2.20701797850716
LRWD1,41,0.919898149662126,0.753485012359606,0.951675552656619,0.955377780244241,1.37577636745904,1.05376025177407,1.2022605479012,1.13803789923419,1.50261238878866
USP48,42,1.36083751238373,1.17819517414385,1.35517911942311,1.2161017036749,1.58411642795276,1.35662408503451,1.53443004726707,1.52573307645354,1.69058912774004
ACAT2,50,1.33505444304873,1.46099480502239,1.32777957174817,1.13693277916687,0.823575724821842,1.13623055558506,1.11526437427599,1.27079800071988,0.860793856772347
ALDH1A3,73,2.44783353756758,2.50732926845999,2.5091470890438,2.12024168826739,2.00274631475706,2.10601301256402,2.28353030650525,2.30444624464282,2.06128414115074
RAB7A,86,2.76226091644715,2.6105982140566,2.77503363499973,2.73326763698905,2.94248012181057,2.72694993550697,2.80887277892469,2.73991851079073,2.96682723528679
BAZ1A,44,1.56383036879266,1.29612414613715,1.55334736026568,1.54294768269439,2.13815696757822,1.62881874084649,1.76930746933134,1.6225739906028,2.2210312139839
GPATCH8,36,1.43453468056664,1.56300426873711,1.51401758970024,1.51461697278242,1.15831883727338,1.47377307106556,1.32881421044344,1.49743841630537,1.10101642959384
HGS,65,2.34576501099258,2.5628616653162,2.42637240110566,2.34782425128472,1.89019742947197,2.26139798391828,2.03928826906748,2.22220576738646,1.89137435279509
HSPB1,119,3.45667731611691,3.75108797174139,3.45690451496117,3.40582985472028,2.87155705647703,3.24406264058774,3.22791554761717,3.39342129812322,2.97705617339936
NCKAP1,45,1.61853343195528,1.44189142362988,1.66577214476741,1.59200088759072,2.26387998271112,1.64865629343894,1.92352169476231,1.67271351020417,2.40773318769585
USP4,42,1.15405449283272,1.11229215790389,1.22142221616142,0.989598200669453,1.09228096320093,1.03249598904027,1.20099424830188,1.24194997452858,1.12578483856935
DDX23,58,2.6238427466382,2.62095461209285,2.61267418184312,2.59011117946333,2.42170057992474,2.51359159381989,2.46812954341837,2.55353910569328,2.4239150719196
HADHB,63,2.63348578575171,2.55614335468747,2.58860962832986,2.66129683999888,2.51319099722466,2.60200392189542,2.5874359911732,2.65295979376075,2.53535650076453
STRAP,81,2.95884845698173,2.97091815715875,3.00926668621807,2.74079970894754,2.48823344182035,2.70607013380109,2.77446719107878,2.82672833471649,2.51839042131606
EML4,47,1.73995935959179,1.64863176224697,1.74266338846592,1.56915936583812,1.78482599056112,1.63117833527881,1.80408509277567,1.77264526776996,1.92091770329356
RFC2,71,2.35376073322192,2.26004692813214,2.37381567513325,2.2204308272704,2.22810050055219,2.25987394306255,2.34839131137112,2.33984597049278,2.19014286568545
SRP54,46,2.29866562499426,2.14790339190028,2.18456034781071,2.27941221929265,2.45719999198561,2.19742053899537,2.28185435472797,2.11959182269416,2.74721502218325
PDS5B,52,1.48551244959472,1.2947509136633,1.38467041613251,1.56116766830827,2.13070813166257,1.57692701003537,1.66791539095446,1.45207873561279,2.1926450835311
SEPT10,47,1.67809063545222,1.72275327989755,1.6899807854793,1.51318572758479,1.37946557158957,1.53658808089905,1.57066934657939,1.71052967382445,1.47866256789741
ARPC1B,52,1.80829648935495,1.61748021966937,1.77521396060972,1.52955994033527,1.7792513011165,1.59244928214942,1.79437782733889,1.78093801093313,1.82482727326864
CUL2,45,1.68993556543398,1.42744824702549,1.67169299254993,1.57769401613578,2.0991409013386,1.6812826465621,1.70929554172471,1.55947990068667,2.10869192776043
CHD3,41,-0.471053731092406,-0.587140987240973,-0.516999910224298,-0.44101058280209,0.0760572882255612,-0.360007398373627,-0.275994707552343,-0.351044444842925,0.111750729449616
ZFYVE16,40,1.81205662546044,1.79673258626202,1.8535580803888,1.68981169532351,1.77612662554029,1.77841895048867,1.71932508407887,1.7097310604407,1.71400241409159
YTHDC2,40,1.11293916992962,0.994018829958325,1.17611793650473,1.06619159629386,1.67450799435626,1.17609936995116,1.35307335107446,1.13759260007713,1.84899834786477
CCDC94,49,1.910920751294,2.0079132716167,1.96628042471599,1.88566582698344,1.42763447147288,1.80426525397662,1.69001807682975,1.88134150529277,1.46841961871625
RRP1B,54,1.12398166579049,1.05125310034785,1.25917176620139,1.27519645119732,2.00274631475706,1.3911433377482,1.62672859390933,1.35275622307361,2.02773229735327
